store,date,avg_diff,avg_g,total_diff,note
エスパス上野本館,2/8(⼟),358,4892,126566,押忍！番⻑4
エスパス上野本館,2/7(⾦),-42,3203,-15033,"2/6(⽊) +10 2,518 +3,566"
エスパス上野本館,2/5(⽔),68,3654,24125,東京喰種
エスパス上野本館,2/4(⽕),-143,2137,-50619,スマスロ ゴッドイーター リザレクション
エスパス上野本館,2/3(⽉),-60,2544,-21270,L戦国⼄⼥４ 戦乱に閃く炯眼の軍師
エスパス上野本館,2/2(⽇),69,3622,24519,スマスロ モンスターハンターライズ
エスパス上野本館,2/1(⼟),31,5220,11181,ゴブリンスレイヤー
エスパス上野本館,1/31(⾦),-137,2481,-48481,"1/30(⽊) -125 2,369 -44,339"
エスパス上野本館,1/29(⽔),12,2069,4534,"1/28(⽕) -145 1,967 -51,312"
エスパス上野本館,1/27(⽉),88,2810,31192,"1/26(⽇) -171 3,684 -60,467"
エスパス上野本館,1/25(⼟),281,4642,99438,SアイムジャグラーＥＸ
エスパス上野本館,1/24(⾦),-29,2529,-10306,"1/23(⽊) -37 1,885 -13,079"
エスパス上野本館,1/22(⽔),-33,2502,-11812,スマスロ モンスターハンターライズ
エスパス上野本館,1/21(⽕),396,4645,139909,Lパチスロ かぐや様は告らせたい
エスパス上野本館,1/20(⽉),-26,2191,-9528,"1/19(⽇) -239 3,136 -84,543"
エスパス上野本館,1/18(⼟),-25,3504,-8880,スマスロ痛いのは嫌なので防御⼒に極振りしたいと思います。
エスパス上野本館,1/17(⾦),-45,2919,-16108,"1/16(⽊) +101 2,337 +35,655 スマスロ モンスターハンターライズ"
エスパス上野本館,1/15(⽔),91,3186,32455,"1/14(⽕) -164 2,364 -58,065"
エスパス上野本館,1/13(⽉),-192,3263,-67785,"1/12(⽇) -183 3,186 -64,861"
エスパス上野本館,1/11(⼟),516,5393,182432,ゴブリンスレイヤー
エスパス上野本館,1/10(⾦),-79,2270,-28168,"1/9(⽊) +77 1,913 +27,328"
エスパス上野本館,1/8(⽔),128,1862,45495,スマスロ ゴッドイーター リザレクション
エスパス上野本館,1/7(⽕),165,3064,58566,"1/6(⽉) -58 3,092 -20,554"
エスパス上野本館,1/5(⽇),186,4085,65975,L ToLOVEるダークネス
エスパス上野本館,1/4(⼟),233,5458,82449,パチスロ 甲鉄城のカバネリ
エスパス上野本館,1/3(⾦),-140,3353,-49421,沖ドキ!ゴージャス 30Φ
エスパス上野本館,1/2(⽊),-94,2647,-33240,"1/1(⽔) -146 2,656 -51,705"
エスパス上野本館,2024/12/31(⽕),145,2606,51311,モンスターハンターライズ
エスパス上野本館,2024/12/30(⽉),-117,3522,-41605,スマスロ ゴッドイーター リザレクション
エスパス上野本館,2024/12/29(⽇),-357,3836,-126025,沖ドキ!ゴージャス 30Φ
エスパス上野本館,2024/12/28(⼟),-259,3453,-91434,ルパン三世 ⼤航海者の秘宝
エスパス上野本館,2024/12/27(⾦),35,4091,12558,"2024/12/26(⽊) +19 2,661 +6,718"
エスパス上野本館,2024/12/25(⽔),118,2938,41914,"2024/12/24(⽕) +90 1,851 +31,781"
エスパス上野本館,2024/12/23(⽉),-113,1927,-39977,⽝夜叉2
エスパス上野本館,2024/12/22(⽇),-127,3761,-44860,ルパン三世 ⼤航海者の秘宝
エスパス上野本館,2024/12/21(⼟),346,5288,122308,Lラブ嬢3〜Wご指名はいかがですか?〜
エスパス上野本館,2024/12/20(⾦),38,2352,13561,"2024/12/19(⽊) -183 2,150 -64,738"
エスパス上野本館,2024/12/18(⽔),24,2101,8709,Lスマスロとある魔術の禁書⽬録
エスパス上野本館,2024/12/17(⽕),-49,3304,-17303,"2024/12/16(⽉) -147 2,478 -51,912"
エスパス上野本館,2024/12/15(⽇),244,3924,86248,ルパン三世 ⼤航海者の秘宝
エスパス上野本館,2024/12/14(⼟),313,5345,110747,Lパチスロ⾰命機ヴァルヴレイヴ
エスパス上野本館,2024/12/13(⾦),5,2320,2095,"2024/12/12(⽊) -116 2,459 -41,238"
エスパス上野本館,2024/12/11(⽔),57,2566,20318,ジャグラーガールズSS
エスパス上野本館,2024/12/10(⽕),-1,2282,-370,"2024/12/9(⽉) +50 2,017 +17,791 聖戦⼠ダンバイン"
エスパス上野本館,2024/12/8(⽇),-137,2814,-48500,Lパチスロ かぐや様は告らせたい
エスパス上野本館,2024/12/7(⼟),354,5596,125246,スマスロ痛いのは嫌なので防御⼒に極振りしたいと思います。
エスパス上野本館,2024/12/6(⾦),47,2675,16694,聖戦⼠ダンバイン
エスパス上野本館,2024/12/5(⽊),98,2891,34869,"2024/12/4(⽔) -9 2,456 -3,228"
エスパス上野本館,2024/12/3(⽕),-36,1913,-12883,パチスロ ディスクアップ２
エスパス上野本館,2024/12/2(⽉),-69,2201,-24503,聖戦⼠ダンバイン
エスパス上野本館,2024/12/1(⽇),-99,2946,-34985,"2024/11/30(⼟) -154 3,381 -54,690 スマスロバジリスク〜甲賀忍法帖〜絆2 天膳 BLACK EDITION"
エスパス上野本館,2024/11/29(⾦),-8,2155,-3080,"2024/11/28(⽊) -18 2,010 -6,536"
エスパス上野本館,2024/11/27(⽔),158,3007,55945,"2024/11/26(⽕) -47 2,021 -16,643"
エスパス上野本館,2024/11/25(⽉),-154,2628,-54640,"2024/11/24(⽇) -56 3,040 -19,876"
エスパス上野本館,2024/11/23(⼟),-105,3228,-37213,Lパチスロ⾰命機ヴァルヴレイヴ
エスパス上野本館,2024/11/22(⾦),245,2821,86678,ゴーゴージャグラー３
エスパス上野本館,2024/11/21(⽊),112,4090,39642,スマスロ ゴッドイーター リザレクション
エスパス上野本館,2024/11/20(⽔),48,2028,17166,"2024/11/19(⽕) +31 1,872 +10,973 スマスロモンキーターンV"
エスパス上野本館,2024/11/18(⽉),-88,1949,-31352,"2024/11/17(⽇) -85 4,022 -30,214 ハッピージャグラーＶＩＩＩ"
エスパス上野本館,2024/11/16(⼟),-108,3588,-38167,スロット Re:ゼロから始める異世界⽣活 season2
エスパス上野本館,2024/11/15(⾦),-112,2473,-39869,"2024/11/14(⽊) +212 2,186 +74,998"
エスパス上野本館,2024/11/13(⽔),-75,1791,-26583,"2024/11/12(⽕) -9 2,042 -3,383 パチスロ ディスクアップ２"
エスパス上野本館,2024/11/11(⽉),-205,2549,-72377,"2024/11/10(⽇) -187 2,893 -66,230"
エスパス上野本館,2024/11/9(⼟),548,4732,193573,L主役は銭形４
エスパス上野本館,2024/11/8(⾦),-23,1882,-8279,"2024/11/7(⽊) +177 2,682 +62,665 スマスロ ゴッドイーター リザレクション"
エスパス上野本館,2024/11/6(⽔),2,1768,1047,Lパチスロ かぐや様は告らせたい
エスパス上野本館,2024/11/5(⽕),42,2643,14961,"2024/11/4(⽉) -71 4,142 -25,176"
エスパス上野本館,2024/11/3(⽇),-252,3851,-89113,押忍！番⻑ＺＥＲＯ
エスパス上野本館,2024/11/2(⼟),333,5000,117641,ハッピージャグラーＶＩＩＩ
エスパス上野本館,2024/11/1(⾦),155,2950,54912,末尾7
エスパス上野本館,2024/10/31(⽊),-50,2225,-17888,Lパチスロ かぐや様は告らせたい
エスパス上野本館,2024/10/30(⽔),91,2587,32338,"2024/10/29(⽕) +57 2,468 +20,274 Lパチスロ かぐや様は告らせたい"
エスパス上野本館,2024/10/28(⽉),74,2123,26221,"2024/10/27(⽇) +32 3,848 +11,480 Lパチスロ⾰命機ヴァルヴレイヴ"
エスパス上野本館,2024/10/26(⼟),-308,3492,-108937,⻤武者3
エスパス上野本館,2024/10/25(⾦),-12,3014,-4453,"2024/10/24(⽊) +27 2,039 +9,799"
エスパス上野本館,2024/10/23(⽔),85,1972,30287,"2024/10/21(⽉) +283 4,669 +100,215 スマスロ ゴッドイーター リザレクション"
エスパス上野本館,2024/10/20(⽇),-114,3606,-40303,"2024/10/19(⼟) +7 3,369 +2,768"
エスパス上野本館,2024/10/18(⾦),-74,1982,-26205,"2024/10/17(⽊) +371 2,873 +131,065 Lスマスロ北⽃の拳"
エスパス上野本館,2024/10/16(⽔),-3,1971,-1113,末尾9
エスパス上野本館,2024/10/15(⽕),-66,2543,-23342,"2024/10/14(⽉) -51 3,994 -18,119"
エスパス上野本館,2024/10/13(⽇),-64,3361,-22836,"2024/10/12(⼟) +186 4,388 +65,742 L戦国⼄⼥４ 戦乱に閃く炯眼の軍師"
エスパス上野本館,2024/10/11(⾦),-52,2719,-18616,ハッピージャグラーＶＩＩＩ
エスパス上野本館,2024/10/10(⽊),-67,2795,-23802,"2024/10/9(⽔) +47 2,182 +16,691 L ToLOVEるダークネス"
エスパス上野本館,2024/10/8(⽕),-80,1810,-28396,"2024/10/7(⽉) -44 2,783 -15,744"
エスパス上野本館,2024/10/6(⽇),29,3354,10418,"2024/10/5(⼟) +138 5,026 +48,945 押忍！番⻑ＺＥＲＯ"
エスパス上野本館,2024/10/4(⾦),-49,2731,-17399,"2024/10/3(⽊) -95 1,895 -33,603"
エスパス上野本館,2024/10/2(⽔),-22,2195,-7977,スマスロモンキーターンV
エスパス上野本館,2024/10/1(⽕),-36,2870,-12925,スマスロ痛いのは嫌なので防御⼒に極振りしたいと思います。
エスパス上野本館,2024/9/30(⽉),197,2288,69615,"2024/9/29(⽇) -165 3,152 -58,293 スマスロ痛いのは嫌なので防御⼒に極振りしたいと思います。"
エスパス上野本館,2024/9/28(⼟),-88,2838,-31113,L戦国⼄⼥４ 戦乱に閃く炯眼の軍師
エスパス上野本館,2024/9/27(⾦),-67,2633,-23655,"2024/9/26(⽊) -17 1,794 -6,294"
エスパス上野本館,2024/9/25(⽔),-33,2370,-11827,"2024/9/24(⽕) -39 1,941 -14,002"
エスパス上野本館,2024/9/23(⽉),-69,2859,-24357,"2024/9/22(⽇) -94 3,829 -33,370"
エスパス上野本館,2024/9/21(⼟),197,5129,69565,スマスロ ゲゲゲの⻤太郎 覚醒
エスパス上野本館,2024/9/20(⾦),99,2368,35166,"2024/9/19(⽊) -60 1,907 -21,503"
エスパス上野本館,2024/9/18(⽔),58,1835,20564,"2024/9/17(⽕) +209 3,108 +73,886 L ToLOVEるダークネス"
エスパス上野本館,2024/9/16(⽉),-49,3206,-17484,"2024/9/15(⽇) -4 3,660 -1,697 L ToLOVEるダークネス"
エスパス上野本館,2024/9/14(⼟),340,4404,120151,Lパチスロ戦姫絶唱シンフォギア 正義の歌
エスパス上野本館,2024/9/13(⾦),-213,2343,-75421,"2024/9/12(⽊) +68 2,063 +24,186"
エスパス上野本館,2024/9/11(⽔),-65,2570,-23181,"2024/9/10(⽕) +9 2,217 +3,443"
エスパス上野本館,2024/9/9(⽉),176,2909,62388,L ToLOVEるダークネス
エスパス上野本館,2024/9/8(⽇),-270,2835,-95403,Lスマスロ キン⾁マン〜７⼈の悪魔超⼈編〜
エスパス上野本館,2024/9/7(⼟),259,5097,91528,L聖闘⼠星⽮ 海皇覚醒 CUSTOM EDITION
エスパス上野本館,2024/9/6(⾦),-41,2112,-14512,"2024/9/5(⽊) -64 2,482 -22,900"
エスパス上野本館,2024/9/4(⽔),-42,2713,-14900,"2024/9/3(⽕) +135 2,404 +48,000"
エスパス上野本館,2024/9/2(⽉),-50,2079,-17800,閃乱カグラ2 SHINOVI MASTER
エスパス上野本館,2024/9/1(⽇),-12,3521,-4500,痛いのは嫌なので防御⼒に極振りしたいと思います。
エスパス上野本館,2024/8/31(⼟),33,3972,11800,ToLOVEるダークネス
エスパス上野本館,2024/8/30(⾦),-100,2206,-35500,"2024/8/29(⽊) -60 2,152 -21,300"
エスパス上野本館,2024/8/28(⽔),-66,1737,-23600,"2024/8/27(⽕) -18 2,777 -6,700 ゲゲゲの⻤太郎 覚醒"
エスパス上野本館,2024/8/26(⽉),-1,1926,-400,"2024/8/25(⽇) +254 3,657 +89,800 キン⾁マン〜7⼈の悪魔超⼈編〜"
エスパス上野本館,2024/8/24(⼟),-50,3719,-17700,"2024/8/23(⾦) -15 2,261 -5,400"
エスパス上野本館,2024/8/22(⽊),-15,2358,-5400,ガールズ&パンツァー 最終章
エスパス上野本館,2024/8/21(⽔),37,5894,13400,ソードアート・オンライン
エスパス上野本館,2024/8/20(⽕),-88,2268,-31100,"2024/8/19(⽉) +19 1,870 +6,800"
エスパス上野本館,2024/8/18(⽇),30,2666,10800,ゴッドイーター リザレクション
エスパス上野本館,2024/8/17(⼟),30,4619,10700,ToLOVEるダークネス
エスパス上野本館,2024/8/16(⾦),-54,1936,-19300,ゴッドイーター リザレクション
エスパス上野本館,2024/8/15(⽊),-25,2974,-8900,"2024/8/14(⽔) -147 3,228 -51,900"
エスパス上野本館,2024/8/13(⽕),-1,2750,-600,ゲゲゲの⻤太郎 覚醒
エスパス上野本館,2024/8/12(⽉),-70,2775,-25000,モンキーターンV
エスパス上野本館,2024/8/11(⽇),-245,3388,-86700,"2024/8/10(⼟) +192 4,385 +67,900 スマスロ真・北⽃無双"
エスパス上野本館,2024/8/9(⾦),15,2054,5400,ゴッドイーター リザレクション
エスパス上野本館,2024/8/8(⽊),24,2740,8600,モンキーターンV
エスパス上野本館,2024/8/7(⽔),102,3078,36200,沖ドキ!BLACK
エスパス上野本館,2024/8/6(⽕),76,1965,26900,"2024/8/5(⽉) +70 2,344 +24,800"
エスパス上野本館,2024/8/4(⽇),49,3293,17300,聖闘⼠星⽮ 海皇覚醒 CUSTOM EDITION
エスパス上野本館,2024/8/3(⼟),72,5161,25600,主役は銭形4
エスパス上野本館,2024/8/2(⾦),19,2207,6800,ToLOVEるダークネス
エスパス上野本館,2024/8/1(⽊),-53,2322,-18900,ToLOVEるダークネス
エスパス上野本館,2024/7/31(⽔),26,2159,9300,"2024/7/30(⽕) -12 2,098 -4,500 Lゴッドイーター リザレクション"
エスパス上野本館,2024/7/29(⽉),15,2111,5400,"2024/7/28(⽇) -55 2,739 -19,600"
エスパス上野本館,2024/7/27(⼟),71,3948,25400,"2024/7/26(⾦) -10 2,028 -3,600"
エスパス上野本館,2024/7/25(⽊),-37,2483,-13300,"2024/7/24(⽔) -91 1,575 -32,400"
エスパス上野本館,2024/7/23(⽕),43,1763,15300,Lゴッドイーター リザレクション
エスパス上野本館,2024/7/22(⽉),-47,2707,-16600,忍魂参 〜奥義皆伝ノ章〜
エスパス上野本館,2024/7/21(⽇),112,5364,39800,ToLOVEるダークネス
エスパス上野本館,2024/7/20(⼟),149,3476,52800,https://www.slorepo.com/hole/e382a8e382b9e38391e382b9e697a5e68b93e4b88ae9878ee69cace9a4a8code/ 13/17
エスパス上野本館,2024/7/19(⾦),-45,1864,-16000,"2024/7/18(⽊) +86 1,793 +30,500"
エスパス上野本館,2024/7/17(⽔),-9,2867,-3200,"2024/7/16(⽕) +64 1,912 +22,700"
エスパス上野本館,2024/7/15(⽉),-156,3603,-55200,"2024/7/14(⽇) -103 3,865 -36,500 ソードアート・オンライン"
エスパス上野本館,2024/7/13(⼟),433,4405,152900,ToLOVEるダークネス
エスパス上野本館,2024/7/12(⾦),-36,1885,-12900,モンキーターンV
エスパス上野本館,2024/7/10(⽔),12,2542,4400,"2024/7/9(⽕) +7 2,002 +2,700"
エスパス上野本館,2024/7/8(⽉),-15,2020,-5300,聖闘⼠星⽮ 海皇覚醒 CUSTOM EDITION
エスパス上野本館,2024/7/7(⽇),-98,5090,-34600,主役は銭形4
エスパス上野本館,2024/7/6(⼟),380,4948,134400,ガールズ&パンツァー 最終章
エスパス上野本館,2024/7/5(⾦),57,2558,20400,"2024/7/4(⽊) +43 1,854 +15,400"
エスパス上野本館,2024/7/3(⽔),-57,2308,-20300,"2024/7/2(⽕) -1 2,106 -700"
エスパス上野本館,2024/7/1(⽉),-47,2605,-16800,"2024/6/30(⽇) +266 3,368 +94,200 L南国育ち"
エスパス上野本館,2024/6/29(⼟),-66,3671,-23500,痛いのは嫌なので防御⼒に極振りしたいと思います。
エスパス上野本館,2024/6/28(⾦),-141,1723,-50100,"2024/6/27(⽊) -22 2,827 -8,100"
エスパス上野本館,2024/6/26(⽔),101,2146,35900,聖闘⼠星⽮ 海皇覚醒 CUSTOM EDITION
エスパス上野本館,2024/6/25(⽕),-52,2666,-18700,"2024/6/24(⽉) -3 2,094 -1,400"
エスパス上野本館,2024/6/23(⽇),-153,2629,-54300,"2024/6/22(⼟) +118 3,735 +42,000 ToLOVEるダークネス"
エスパス上野本館,2024/6/21(⾦),252,4267,89300,ゴジラ対エヴァンゲリオン
エスパス上野本館,2024/6/20(⽊),7,2157,2700,"2024/6/19(⽔) +32 1,677 +11,400 聖闘⼠星⽮ 海皇覚醒 CUSTOM EDITION"
エスパス上野本館,2024/6/18(⽕),-103,1594,-36700,キン⾁マン〜7⼈の悪魔超⼈編〜
エスパス上野本館,2024/6/17(⽉),272,3171,96300,聖闘⼠星⽮ 海皇覚醒 CUSTOM EDITION
エスパス上野本館,2024/6/16(⽇),11,2970,3900,"2024/6/15(⼟) -267 3,621 -94,300 ToLOVEるダークネス"
エスパス上野本館,2024/6/14(⾦),-67,2494,-23700,"2024/6/13(⽊) -78 1,927 -27,600"
エスパス上野本館,2024/6/12(⽔),2,1936,1000,"2024/6/11(⽕) +90 2,688 +31,800"
エスパス上野本館,2024/6/10(⽉),-148,1982,-52500,"2024/6/9(⽇) -5 2,818 -2,100"
エスパス上野本館,2024/6/8(⼟),270,4204,95500,モンキーターンV
エスパス上野本館,2024/6/7(⾦),107,2577,38100,https://www.slorepo.com/hole/e382a8e382b9e38391e382b9e697a5e68b93e4b88ae9878ee69cace9a4a8code/ 14/17
エスパス上野本館,2024/6/6(⽊),-154,2952,-54600,ストリートファイターV 挑戦者の道
エスパス上野本館,2024/6/5(⽔),88,2674,31300,"2024/6/4(⽕) -55 1,900 -19,500 聖闘⼠星⽮ 海皇覚醒 CUSTOM EDITION"
エスパス上野本館,2024/6/3(⽉),-25,1913,-9000,ToLOVEるダークネス
エスパス上野本館,2024/6/2(⽇),52,2529,18700,戦国⼄⼥4 戦乱に閃く炯眼の軍師
エスパス上野本館,2024/6/1(⼟),251,5357,88800,チバリヨ2
エスパス上野本館,2024/5/31(⾦),12,2020,4400,"2024/5/30(⽊) +29 1,993 +10,400"
エスパス上野本館,2024/5/29(⽔),-43,2127,-15500,"2024/5/28(⽕) +66 1,786 +23,300"
エスパス上野本館,2024/5/27(⽉),32,2605,11500,"2024/5/26(⽇) -139 2,827 -49,400"
エスパス上野本館,2024/5/25(⼟),59,3701,21000,戦国⼄⼥4 戦乱に閃く炯眼の軍師
エスパス上野本館,2024/5/24(⾦),-49,2337,-17500,"2024/5/23(⽊) +13 1,578 +4,600"
エスパス上野本館,2024/5/22(⽔),66,2243,23400,"2024/5/21(⽕) +302 4,286 +106,900 ゴジラ対エヴァンゲリオン"
